,Yelp URL,Rating,Date,Review Text,Name
12346,https://www.yelp.com/biz/villanis-bakery-charlotte,3,9/19/2021,Cute little shop. I went in for the first time because I was nearby. Limited selection of treats. I got the chocolate peanut butter cake. It was just ok. Rich chocolate flavor and the pb comes through. Negative is that my slice was dry. It wasn't the most moist slice of cake for $7+. I'd rate the slice a 6/10. Not the worst slice but also not the best.,villanis-bakery-charlotte
14894,https://www.yelp.com/biz/somisomi-las-vegas-5,5,9/19/2021,The customer service we got was amazing! The cashier walked us through the ordering process. We got the Ahboong with Ube flavored soft serve. It was amazing! It's not too sweet and you can taste the Ube flavor. The fish waffle went well with it. It was soft and warm. I definitely will be back for more!,somisomi-las-vegas-5
9651,https://www.yelp.com/biz/85-c-bakery-cafe-las-vegas-2,4,9/19/2021,"An array of freshly baked cookies, bread, pastry & othes that will surely excite you. You go through the selection using an empty tray and by the end of it you will be surprised to see how much you got. Price is reasonable. they s add lso have a great selection of cakes by the slice or whole and drinks too. There is a seating area. Paying for your pastries could be more organized. Having several lines instead of one line may be better. My fave are their cookies, egg tarts and muffins",85-c-bakery-cafe-las-vegas-2
14939,https://www.yelp.com/biz/somisomi-las-vegas-5,4,9/19/2021,"Perfect spot for your social media photos :P The staff and vibe is very inviting and friendly and the line went by quick! Here's how to order the deliciousness: 1. Order the type of taiyaki (fish shaped waffle) and filling if you want 2. Choose your ice cream flavor-- How you want the fish to eat your ice cream hahaha 3. Then when your order is ready, they ask if you want additional toppings on top of your ice cream. I can't remember 100% but I think we had options for: coconut shavings, graham crackers, cereal, and strawberry I ordered my taiyaki on the side, because I know me and the fish will fall or melt with with taro filling (SOOOOO DELECTABLE) and Ube ice cream (not my favorite but others liked it). ENJOY!!",somisomi-las-vegas-5
6310,https://www.yelp.com/biz/novel-ice-cream-phoenix,5,9/19/2021,"the absolute king of sweets trophy belongs to this place! novel is the boss, king of the heap. el patron, finest in all of the land! do not be a fool and go anywhere else. prices do not matter... it is worth it! do it. treat yourself!!!",novel-ice-cream-phoenix
11064,https://www.yelp.com/biz/jenis-splendid-ice-creams-charlotte-2,5,9/19/2020,"Awesome!! My favorite is the salted peanut butter with chocolate flakes!! We live in Charlotte, and every time we go to Jeni's, the line is so long!!",jenis-splendid-ice-creams-charlotte-2
12314,https://www.yelp.com/biz/villanis-bakery-charlotte,5,9/19/2020,"2 people in the bakery at a time. They did a great job ensuring everyone's safety. Ordered the 2 macarons ( cotton candy and Nutella), pistachio cheesecake, and tiramisu. I give the tiramisu and cheesecake a 12 out of 10! They rock! The macarons I give a 7 out of 10.",villanis-bakery-charlotte
12423,https://www.yelp.com/biz/villanis-bakery-charlotte,5,9/19/2020,Came to Villani's to get some sweets after lunch. The establishment allows 2 customers in during COVID. Staff is extremely knowledgeable and helping. The place is really clean and smells exquisite. Gilbert assist me and he was really nice and provided a great recommendation. Will return soon!!!,villanis-bakery-charlotte
1763,https://www.yelp.com/biz/the-butterwood-bake-consortium-pittsburgh,5,9/19/2020,"Update- So pleased that this hidden gem has managed to stay open. While it is takeout only, on a nice day there is a patio in back where you can enjoy your desserts. As always, everything was beautifully made and delicious, though the selection was more limited than usual. Always vegan options, if that is your thing.",the-butterwood-bake-consortium-pittsburgh
10809,https://www.yelp.com/biz/jenis-splendid-ice-creams-charlotte-2,5,9/19/2020,"After a disappointing dinner nearby, stopped in to grab some treats to go. For once, I lucked into a super-short line! And Yes, they had Covid measures in place...social distancing in line, masks and all. I got my fave flavor, Brown Butter Almond Brittle...an order of Trio (3 scoops...not so small!), w/ their amazing homemade Waffle in a mini tray...for only 5 bucks! As always, parking is a drag in this area, so my husband just circled around while I got the treats (to share), then just picked me up from the road. Thanks, Jeni, for making our date night a tad sweeter!",jenis-splendid-ice-creams-charlotte-2
17982,https://www.yelp.com/biz/ninety-s-milkshake-bar-charlotte,5,9/19/2019,Everything was presented so well and the staff was so friendly! The place is cute too! I got a milkshake and it was SO GOOD. I will definitely be going back.,ninety-s-milkshake-bar-charlotte
1812,https://www.yelp.com/biz/the-butterwood-bake-consortium-pittsburgh,4,9/19/2019,"I first visited this place on the way home from doctoral classes because it seemed like a pretty great reward for having survived statistics. I have been here, oh, four or five times now and the only reason I'm not giving five stars is that, every once in a while, I get a cake that is a little too strange, even for me. However, most of them are fantastic. Sage with prickly pear? Awesome. Earl gray? Spectacular. And the hot chocolate is real CHOCOLATE. It will change your life, seriously. Also, the brownies are the richest you'll ever find. So, basically, come here. Do it now. It is open late. Have a complex cake like Vegan lavender honey cream with edible flowers. You will not regret it. This is real cake, not a mix. Bask in it and be happy!",the-butterwood-bake-consortium-pittsburgh
11186,https://www.yelp.com/biz/jenis-splendid-ice-creams-charlotte-2,5,9/19/2019,"Ridiculously delicious!!! The lines are always insane and they only have 2, maybe 3 people working at a time but that doesn't stop us from going!",jenis-splendid-ice-creams-charlotte-2
13621,https://www.yelp.com/biz/milk-bar-las-vegas-las-vegas-3,3,9/19/2019,"Desserts were amazing. The cashier was rude. I asked if I could buy a dozen confetti cookies, and he said ""that might be a bitch to do."" I gave him the benefit of the doubt and thought he had a rough day. After, he insinuated that I should tip by saying ""make sure you complete the prompt on the screen before inserting your card."" I still gave him tip anyways in hopes to cheer him up. Otherwise, the compost cookies, the crack pie, and the birthday truffles were delicious and I recommend it. Don't expect good service though. Just good desserts.",milk-bar-las-vegas-las-vegas-3
2835,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,5,9/19/2019,"So as someone smart once said: I think, therefore I Amelie's. I absolutely love this Cafe. It's wonderful. It's the saving grace of Charlotte for me, and it's what tips the scales and makes me actually want to hang out here on a regular basis. I'm serious - and not even because of the pastries and shizz. Basically you have a place that has excellent coffee products (not cheap tho) and tasty pastries (a little overpriced for Charlotte, more like NYC prices, but a very good standard) with free Wi-Fi and a decent amount of outlets, and fairly comfortable rooms (lots and lots of rooms, all of them interesting and intimate and full of cuties at any old time of day), and plenty of space and tons of sexy people coming in at night - and I mean tons... don't get me started on the sexy people in the daytime, and not just my Barbie. And this place is open 24 hours a day and they have no problem with me hanging out here for six or seven hours and doing all of my Yelp stuffs online, although I did spend a decent amount of money here too, but I don't think they would have cared even if I hadn't. They have gender-neutral restrooms and a generally liberal attitude, and it's just a wonderful place with a great French theme, and there are several of them now, including the 6th or 7th location which is the first outside CLT, and of course it's in CLT's role model... Atlanta. The one in the downtown is really nice too, but this will always be my favourite because it is 24 hours and it rocks. There's just one major problem and it was pretty major for me, which was that after staying here all night I was like an icicle. I was totally frozen. The temperature wasn't too awful at 2 or 3 in the morning but once it got to six and seven and eight I was shivering profusely from the cold. I went to the car shaking like a leaf at 8:15 a.m. and continue to shake, and needed some heatblasting action. But they have pretty decent key lime Tarts and really good mixed berry tarts, and that salted coffee drink that the one dude gave me which is one of the lattes I think - the bottom one on the list, and the one that he recommended over my initial choice - was spectacular and I would order it again and again and again, and will do. So thank you for the wonderful guy who I think was possibly hitting on me, for being a real angel and making me get this expensive drink, because it was the highlight of my stay here and it helped me get all my sh** done more or less. In other words all the Yelp reviews written before the pictures expired. I'll be back here again pretty soon, which is funny because I first came here when on tour for my music a decade ago, and slept out front without ever going in. I'm glad I finally rectumfied that. And as I've said, it's not difficult to gain weight from these products. In fact I do it with great Amel-ease. This review is true, or my name's not SAM LEE And my shaved body and tan aren't MANLY They're full of French pastries and they treat you like FAMILY And everything is cheap, or my name's not STANLEY I used to live in LA, in the San Fernando VALLEY My creepy room-mates used to call me sleazy SALLY I wanted to find a good bakery very BADLY But there was nothing French and really yummy, SADLY Then I was way down in a town called MIAMI Where the girls are so hot, so I would return, GLADLY But I asked for French baked goods, and they refused FLATLY And yelled at me in a way not unlike Gordon RAMSEY So I drove up to Carolina using Rand MCNALLY And the resemblance of this bakery to France is UNCANNY If I keep getting naked in their lobby they might BAN ME But I hope not because I love the pastries at AMELIE'S WHAT!",am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11
